age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
22,3,-0.8626609418626056,4,12,4,13,1,4,1,0,0,45,37,0
29,5,0.027967809406586424,8,9,2,13,0,4,1,0,0,48,37,0
45,3,0.33527084338993907,6,13,2,3,0,1,1,0,0,40,17,1
26,3,-1.4042795249072904,8,9,2,9,0,4,1,0,0,50,37,0
58,5,-0.6752544355807657,5,11,2,2,0,4,1,0,0,42,37,0
40,3,-0.11466553707176726,8,9,2,2,0,4,1,0,0,50,37,0
56,3,0.8823669327763173,11,10,2,11,0,4,1,0,0,40,37,0
28,3,0.16403274157163053,6,13,4,11,2,4,0,0,0,45,37,0
57,3,-0.8265002134139834,8,9,2,3,5,4,0,0,0,40,37,0
37,3,0.04878692680174424,9,14,0,3,1,4,1,0,0,45,37,1
44,3,-0.27445484680900994,8,9,0,0,1,4,0,0,0,40,37,0
31,3,-1.5087885085881128,8,9,2,6,0,4,1,0,0,40,37,0
42,3,-0.6774821844912239,11,10,2,0,0,4,1,0,0,40,10,0
57,5,1.690167060895331,0,6,2,2,0,4,1,0,0,40,37,0
53,1,0.4050659870897566,11,10,2,7,0,4,1,0,0,35,37,0
38,3,0.346225856073326,8,9,2,3,0,4,1,0,0,44,37,1
33,3,1.6324293210923229,8,9,0,11,1,4,0,0,0,50,37,0
42,3,0.975874970806527,9,14,0,9,4,4,0,0,0,40,37,0
50,3,-0.03237662628649373,8,9,2,2,0,4,1,0,0,50,37,0
50,3,0.09636199760601276,8,9,2,6,0,4,1,0,0,40,37,0
28,3,1.4482036727908796,4,12,2,5,0,4,1,0,0,40,25,0
33,3,-0.2898423908297002,8,9,2,11,0,4,1,0,0,40,37,0
48,3,-0.7219108470405154,11,10,2,9,0,4,1,0,0,40,37,1
19,3,1.585910708534251,1,7,4,8,1,4,0,0,0,35,37,0
48,3,-0.06799764237021107,5,11,0,0,4,4,0,0,0,40,37,0
24,3,0.1516308404206264,9,14,4,8,1,4,0,0,0,45,37,0
42,0,-1.0248502491374036,8,9,0,0,1,4,0,0,0,40,37,0
43,3,-0.8492485154326307,8,9,2,0,5,4,0,0,0,50,1,1
34,3,2.2388248711673913,4,12,4,2,3,2,0,0,0,40,37,0
22,3,0.11773231060788186,8,9,2,7,0,4,1,0,0,40,37,0
50,5,0.25702403372054833,6,13,2,3,0,4,1,0,0,35,37,0
30,3,0.2909340467750994,8,9,2,13,0,4,1,0,0,40,37,0
37,5,0.009617588999822943,8,9,0,2,1,4,1,0,0,50,37,0
34,3,-1.5860592427039524,11,10,2,3,0,4,1,0,0,45,37,0
23,3,-1.423249840371604,8,9,4,2,3,4,1,0,0,40,37,0
55,3,1.4629940882376327,6,13,6,6,4,4,0,0,0,40,37,0
20,3,-0.889244646644619,11,10,4,0,3,4,0,0,0,35,37,0
34,3,-0.3533676845031768,8,9,4,7,1,1,1,0,0,40,22,0
38,6,-1.8197546967077343,7,16,2,9,0,4,1,0,0,45,37,1
60,4,-0.660257321781496,11,10,2,3,0,4,1,0,0,40,37,0
34,3,-0.2637524654453657,8,9,2,13,0,4,1,0,0,45,37,0
29,3,-1.5007157895981538,11,10,2,7,0,4,1,0,0,40,37,0
36,0,-1.5657568711900864,8,9,4,0,3,2,0,0,0,36,37,0
28,1,-1.4282335673156186,9,14,4,9,1,4,0,0,0,40,37,0
33,6,-0.2836414402541982,6,13,2,3,0,4,1,0,0,40,37,1
40,3,-0.19844726929188386,11,10,2,5,0,4,1,0,0,40,37,0
27,3,-1.0962415634483227,11,10,2,13,0,4,1,0,0,45,37,0
38,4,0.07688641950221373,8,9,2,3,0,4,1,0,0,40,37,1
38,3,-1.4712268246390996,11,10,4,0,3,2,0,0,0,40,37,0
66,3,0.9117180988336937,11,10,2,9,0,4,1,0,0,40,37,1
65,1,-0.4265503845359075,11,10,4,9,1,2,0,0,0,40,37,0
30,3,-0.23060034635004267,5,11,4,2,3,4,1,0,0,40,37,1
54,3,-1.731747131502831,1,7,2,7,5,4,0,0,0,43,37,0
49,3,-0.9933057838949886,2,8,0,6,1,4,0,0,0,40,37,0
48,0,0.08458019151255886,8,9,2,0,0,4,1,0,0,40,37,1
20,3,0.43061620010918633,11,10,4,0,3,4,0,0,0,40,37,0
49,3,-0.38713989865605003,8,9,4,2,4,4,0,0,0,40,31,0
52,3,-0.48480487022020735,6,13,2,11,0,4,1,0,0,45,37,1
24,3,-1.4124900427989273,9,14,2,9,5,4,0,0,0,35,37,1
36,1,-0.03281298947514017,6,13,2,9,3,4,1,0,0,40,37,0
38,3,-0.5926899269921365,8,9,2,3,0,4,1,0,0,50,37,0
52,1,1.1231360637328942,11,10,2,13,0,2,1,0,0,40,37,0
29,0,-0.640333897247244,5,11,2,12,0,4,1,0,0,42,37,1
33,3,-1.3496422603920333,8,9,4,4,1,4,1,0,0,40,37,0
40,5,-0.1711056705506424,11,10,4,2,3,4,1,0,0,40,37,0
46,1,0.5300151411861229,6,13,0,10,1,2,1,0,0,50,37,1
44,3,-0.5350670196071934,8,9,2,0,5,4,0,0,0,40,37,1
40,3,-0.9769536475625535,8,9,4,2,1,0,1,0,0,40,37,0
20,3,-0.8125940075863297,8,9,2,12,2,4,1,0,0,40,37,0
33,3,-0.28632851883691574,10,15,4,9,1,4,1,0,0,40,37,1
31,3,-1.5079502319362394,11,10,2,12,0,4,1,0,0,40,37,0
33,3,-0.24588454119447456,8,9,0,7,4,4,0,0,0,40,37,0
19,3,0.776537376287749,8,9,4,2,3,4,1,0,0,35,37,0
30,3,0.03335344981382802,8,9,2,11,0,4,1,0,0,45,37,0
42,3,0.23861639710475244,6,13,2,3,0,4,1,0,0,40,37,0
37,3,-1.4755330403165314,1,7,2,13,0,4,1,0,0,40,37,0
42,1,0.980893147475961,11,10,2,10,0,4,1,0,0,52,37,1
21,3,2.095422147488003,5,11,4,7,3,4,0,0,0,40,37,0
29,3,-1.715084947641621,11,10,4,4,3,4,1,0,0,40,37,0
43,3,-1.3459791062557644,6,13,2,9,0,4,1,0,0,40,37,1
44,3,-0.2652797366056282,8,9,0,11,3,4,1,0,0,38,37,0
38,3,2.0977532455747196,11,10,4,11,4,2,0,0,0,40,37,0
28,3,1.8104540188182643,11,10,2,0,0,4,1,0,0,50,37,1
29,3,-1.0701516380639882,8,9,4,11,3,4,0,0,0,40,37,0
20,3,1.14830732977271,11,10,4,7,3,4,1,0,0,40,37,0
49,4,-0.7022056041005866,9,14,2,11,0,4,1,0,0,40,37,1
40,4,-1.5096612349654057,6,13,2,3,0,4,1,0,0,50,37,1
45,3,-0.07222347535499765,8,9,2,2,0,4,1,0,0,40,37,0
29,3,-1.639605599247593,6,13,4,3,4,2,0,0,0,40,37,0
23,3,2.2472765371369645,6,13,4,0,1,4,1,0,0,40,37,0
20,3,0.9519209283981986,11,10,4,0,3,2,0,0,0,40,13,0
39,3,0.11928254825175738,8,9,4,7,1,4,1,0,0,40,37,0
34,3,-1.665890739742638,11,10,2,2,0,4,1,0,0,40,37,1
43,5,0.5349184854374921,6,13,4,11,1,4,1,0,0,45,37,0
25,6,0.07800029395744279,11,10,4,5,3,4,1,0,0,40,37,0
48,3,-0.2910251647357682,8,9,6,6,4,4,0,0,0,36,37,0
36,3,0.4175482709334061,8,9,2,11,0,4,1,0,0,50,37,0
33,3,-0.8855814925083502,5,11,2,13,0,4,1,0,0,40,37,0
36,1,0.08636009399256409,8,9,2,0,5,4,0,0,0,40,37,1
42,1,-1.2638509608557817,8,9,0,4,1,4,1,0,0,40,37,0
35,4,-1.3302355817390732,4,12,4,11,3,4,1,0,0,40,37,0
50,4,-0.8711929905248241,10,15,2,9,0,1,1,0,0,40,17,0
40,3,-0.08182346550521935,9,14,2,3,0,4,1,0,0,50,37,1
22,3,2.6595249179897857,8,9,4,11,2,2,1,0,0,40,37,0
57,4,0.17362124848004573,8,9,2,3,0,4,1,0,0,40,37,0
51,1,-0.11639950658454654,8,9,2,13,0,4,1,0,0,40,37,1
61,0,0.5722045715831499,8,9,4,0,4,4,0,0,0,35,31,0
47,3,-0.12822724564522636,8,9,2,2,0,4,1,0,0,40,37,1
38,3,-0.7255969676603972,6,13,4,7,2,4,0,0,0,45,37,0
39,3,0.0017515683623805258,1,7,4,9,1,2,0,0,0,40,37,0
33,3,-1.435387626961059,8,9,4,2,1,4,1,0,0,40,37,0
46,3,-0.1669028040494688,11,10,4,0,3,2,0,0,0,36,37,0
24,3,-1.4752918922385954,8,9,2,11,5,4,0,0,0,40,37,1
20,3,0.1984480172656669,8,9,4,2,1,4,1,0,0,40,37,0
34,3,-1.5453167007745425,11,10,0,5,4,4,0,0,0,40,37,0
25,3,0.36281914048369723,11,10,4,0,4,2,0,0,0,40,37,0
36,3,0.598949041750454,6,13,2,12,0,4,1,0,0,40,37,0
61,3,-0.05416033599339631,8,9,2,6,0,4,1,0,0,40,37,0
20,3,1.6755029611084493,8,9,4,9,3,4,0,0,0,40,37,0
24,3,0.5144438652965289,6,13,4,3,1,4,0,0,0,40,37,0
60,3,-0.40250447619312735,11,10,0,11,1,4,0,0,0,48,37,0
37,3,-0.3324567011735671,11,10,2,3,0,4,1,0,0,50,37,0
27,3,0.03223957535859895,11,10,2,13,0,4,1,0,0,40,37,1
51,0,-0.467143644321833,8,9,2,0,0,4,1,0,0,40,37,1
40,5,1.6586800118619482,11,10,2,12,0,4,1,0,0,50,37,1
33,3,-0.8472044983910764,8,9,2,12,5,2,0,0,0,38,37,0
31,3,-0.9561230469255892,8,9,0,3,4,4,0,0,0,40,37,0
39,3,-1.394093889424938,2,8,3,13,1,2,1,0,0,45,37,0
22,3,-0.45265179316204857,11,10,4,12,3,4,1,0,0,40,37,0
31,3,0.5352285329662673,11,10,4,2,1,4,1,0,0,40,37,0
59,0,-0.05050866509893399,0,6,0,7,1,4,0,0,0,37,37,0
25,3,-0.13310762341298263,6,13,4,0,3,4,1,0,0,40,37,0
23,3,-0.014956548466055559,8,9,4,2,4,4,1,0,0,40,37,0
19,3,-1.549657366177394,11,10,4,5,1,4,1,0,0,45,37,0
37,3,0.23455132950525664,8,9,4,0,3,4,0,0,0,37,37,0
28,3,1.2840622144089788,11,10,4,13,1,4,1,0,0,50,37,0
40,3,-1.131724780630362,6,13,4,0,1,4,1,0,0,40,37,0
30,3,-0.000682878900594354,11,10,3,2,1,4,1,0,0,40,37,0
20,3,0.007516155749236137,11,10,4,7,3,2,1,0,0,40,37,0
51,3,-1.1060252854674482,8,9,2,6,0,2,1,0,0,40,37,0
37,0,-1.515058358614454,6,13,2,9,0,4,1,0,0,40,37,0
58,3,-1.115866423695606,8,9,4,7,1,4,1,0,0,40,37,0
57,3,0.38932246257306524,11,10,2,2,0,4,1,0,0,40,37,0
37,3,-0.23747880819212736,11,10,0,6,1,4,1,0,0,40,37,0
23,0,-1.6204285854307627,11,10,4,2,4,0,1,0,0,40,37,0
33,3,0.9277946373627731,8,9,2,2,0,4,1,0,0,40,37,0
30,3,-1.7361911460819408,11,10,2,11,5,4,0,0,0,40,37,0
23,3,-0.6702707086367511,8,9,4,11,3,4,1,0,0,40,37,0
53,3,-0.31960695359211005,8,9,6,0,1,2,0,0,0,40,37,0
36,3,0.015600357981001775,8,9,4,0,2,4,1,0,0,40,37,0
30,3,0.7793967034975637,2,8,0,7,1,4,0,0,0,40,37,0
44,3,0.07887302033473567,8,9,2,10,0,4,1,0,0,40,1,0
36,3,-1.5388631188792978,8,9,4,7,3,4,1,0,0,40,37,0
42,3,0.10994667266308485,4,12,2,9,0,4,1,0,0,40,37,1
22,3,-0.7227146739669694,6,13,4,9,3,4,1,0,0,40,37,0
38,3,-0.6788142405407762,8,9,2,6,0,4,1,0,0,40,37,0
35,3,1.8264846243801176,8,9,2,5,0,2,1,0,0,40,37,0
21,3,0.055883570238152144,11,10,4,11,3,4,1,0,0,43,37,0
26,3,0.9174941694623557,8,9,2,6,0,4,1,0,0,40,37,0
19,1,-1.4640612817518528,8,9,4,0,3,2,0,0,0,40,37,0
43,3,0.3804229501730392,8,9,1,2,5,2,0,0,0,42,37,1
52,3,0.14239831400821226,0,6,2,13,0,4,1,0,0,45,37,0
38,1,0.23764032155120118,6,13,2,3,0,4,1,0,0,40,37,1
28,3,0.1126452344876089,6,13,2,3,0,4,1,0,0,46,37,1
57,5,-0.4872393174831822,4,12,2,7,0,4,1,0,0,40,18,0
51,3,-0.7897768061168434,6,13,2,9,0,4,1,0,0,50,37,1
50,3,-0.8203451958057073,3,5,2,6,0,4,1,0,0,48,37,0
32,3,1.7319430945873244,6,13,2,3,0,1,1,0,0,50,2,1
37,3,-0.6205597548564763,8,9,2,2,0,4,1,0,0,40,37,0
69,5,1.9327046110901065,8,9,2,11,0,4,1,0,0,33,37,0
37,3,0.6222255728921997,11,10,2,11,0,4,1,0,0,50,10,1
47,5,0.9689735424808293,8,9,2,13,0,4,1,0,0,45,37,1
63,3,0.6506810460886703,0,6,2,13,0,4,1,0,0,40,37,0
17,3,1.0360930908397357,8,9,4,7,2,4,1,0,0,35,24,0
56,3,0.14820883436229382,8,9,5,2,4,4,1,0,0,40,37,0
27,3,-0.23583670461379994,11,10,0,0,1,4,0,0,0,38,37,0
33,3,-0.9699948030278235,4,12,2,9,0,4,1,0,0,50,37,0
26,3,-1.6755481461018922,8,9,4,3,1,4,0,0,0,40,37,0
20,3,-0.12200332858611135,11,10,4,7,3,4,0,0,0,35,37,0
42,3,0.5867653221937732,1,7,2,13,0,4,1,0,0,40,37,0
55,3,-1.802024571358521,8,9,0,3,1,4,0,0,0,40,37,0
49,3,-1.7445853958424817,11,10,0,7,1,4,0,0,0,40,37,0
34,3,-0.20556687921190475,8,9,0,10,1,2,1,0,0,45,37,0
38,3,-1.4079311958017526,6,13,2,3,0,4,1,0,0,50,37,1
40,4,-0.901313533783235,8,9,2,3,0,4,1,0,0,40,37,0
46,5,-0.2709869077834514,8,9,2,13,0,4,1,0,0,40,37,0
29,3,-0.09014881581492118,8,9,2,6,0,4,1,0,0,50,37,0
71,3,0.5593318575180799,8,9,6,9,1,4,0,0,0,40,37,0
27,3,0.10043854844731503,9,14,4,0,1,4,0,0,0,46,37,0
52,3,-0.4750441146846949,8,9,2,13,5,4,0,0,0,40,37,0
37,4,-0.799089715221903,11,10,2,2,0,4,1,0,0,50,37,1
28,3,-1.1388558737921894,8,9,4,5,1,4,1,0,0,40,37,0
31,3,-1.391992456174351,11,10,2,0,0,4,1,0,0,50,37,0
29,3,-1.7310007207854095,8,9,2,2,0,4,1,0,0,40,37,0
45,3,-0.8970532510730289,8,9,6,0,4,4,0,0,0,35,37,0
50,3,-0.7136888459070719,1,7,2,6,0,2,1,0,0,40,37,0
54,6,1.5178725008308258,7,16,2,9,0,4,1,0,0,46,8,1
23,3,0.25677140240080565,11,10,4,6,3,4,1,0,0,40,37,0
66,3,0.23519439104641982,6,13,2,9,0,4,1,0,0,45,37,1
61,3,1.06894664564809,8,9,2,2,0,4,1,0,0,40,37,0
55,3,-0.2746615451615267,11,10,0,6,1,4,0,0,0,40,37,0
24,3,1.184847005200946,8,9,4,5,1,4,1,0,0,40,37,0
49,3,-0.2731802069684901,5,11,0,3,1,4,1,0,0,45,37,1
56,4,-0.1703477765914144,8,9,2,11,0,4,1,0,0,50,37,1
25,3,-1.07762722848001,8,9,2,11,0,4,1,0,0,40,37,0
49,3,-0.15149229354516555,6,13,0,10,1,4,1,0,0,40,37,0
58,3,-0.295871092778105,6,13,2,12,0,4,1,0,0,40,37,1
40,0,-0.10891243292671814,6,13,4,0,1,4,1,0,0,40,31,0
62,3,0.7374254546948601,9,14,0,9,1,4,0,0,0,45,37,0
34,5,-1.6911768382005186,5,11,4,7,2,4,0,0,0,40,37,0
28,3,1.0048586731260958,1,7,4,9,1,2,0,0,0,40,37,0
32,3,-0.15628080537846992,8,9,2,11,0,1,1,0,0,40,15,0
22,1,-1.5002909096513137,6,13,4,9,1,4,0,0,0,35,37,0
34,6,0.8246521594569223,6,13,4,9,1,4,1,0,0,48,37,0
47,3,1.870201325937407,8,9,2,7,0,4,1,0,0,40,24,0
19,3,0.1159983410951026,11,10,4,11,3,4,0,0,0,40,37,0
42,3,-0.6533903431812178,8,9,0,6,1,2,0,0,0,40,37,0
42,3,-0.7536505273936408,8,9,2,0,0,4,1,0,0,50,37,0
40,3,0.0030951076537393037,9,14,2,3,0,4,1,0,0,50,37,1
62,1,-1.6920610478196179,8,9,6,7,1,4,0,0,0,40,1,0
47,3,-0.0018886192902753086,11,10,2,13,0,4,1,0,0,50,37,0
40,3,-1.1797936308323096,11,10,2,3,0,4,1,0,0,40,37,0
44,3,-0.2459534406453135,8,9,2,3,5,1,0,0,0,40,37,1
46,1,2.142032625980527,11,10,2,2,0,2,1,0,0,40,37,1
47,0,0.4542027787797071,11,10,2,5,0,4,1,0,0,40,37,1
40,5,-1.5573855879131586,8,9,0,2,1,4,1,0,0,45,1,0
34,3,-0.9072503697971879,8,9,5,13,1,1,1,0,0,40,37,0
41,3,0.4464171408349101,8,9,4,0,3,4,1,0,0,40,37,0
41,3,-1.1952960072710648,8,9,2,2,0,4,1,0,0,40,37,0
20,3,1.8589477489670516,11,10,4,5,3,4,1,0,0,35,37,0
54,1,0.6607633323947644,6,13,4,9,1,4,1,0,0,50,37,0
39,4,0.2932536616200094,6,13,2,9,5,4,0,0,0,40,37,0
37,3,-0.09352488890602785,8,9,0,6,1,4,1,0,0,40,37,0
59,3,-0.9823967041788275,7,16,2,11,0,4,1,0,0,40,37,0
24,3,1.000506524481438,6,13,4,9,3,2,0,0,0,35,37,0
20,3,-0.5557368548588669,11,10,5,2,1,4,1,0,0,40,37,0
26,5,0.23451687977983718,5,11,4,7,1,4,0,0,0,35,37,0
48,3,0.669961409081759,2,8,6,5,4,4,0,0,0,50,37,0
22,3,0.964851058672301,8,9,4,3,2,4,0,0,0,42,10,0
34,3,0.017253944801135655,5,11,0,9,4,4,0,0,0,40,37,0
33,3,1.5877480272232887,11,10,2,3,0,4,1,0,0,45,37,1
46,3,0.41282865855094064,3,5,2,6,0,4,1,0,0,40,12,0
65,3,-0.35162223174859103,6,13,2,3,0,4,1,0,0,40,37,1
23,3,0.14081362663891728,8,9,2,5,0,4,1,0,0,40,37,0
20,3,-0.7539720581642223,11,10,4,7,1,4,1,0,0,40,37,0
28,3,-0.4725063182454616,1,7,4,0,1,4,1,0,0,40,37,0
40,6,0.020032889318305092,9,14,2,9,5,1,0,0,0,38,2,1
29,4,-0.5725483208635613,8,9,2,3,0,4,1,0,0,45,37,0
38,3,-0.3966020899045939,8,9,4,2,4,2,0,0,0,40,37,0
21,3,-0.39905950365118176,11,10,4,9,3,4,1,0,0,40,37,0
43,4,0.2021111714019357,6,13,2,3,0,4,1,0,0,50,37,1
33,3,-0.23083001118617236,11,10,2,3,0,4,1,0,0,50,37,0
17,4,1.658817810763626,0,6,4,7,3,2,1,0,0,35,37,0
45,3,0.06611513868773053,8,9,0,0,4,4,0,0,0,40,37,0
55,1,1.2201120407886623,0,6,2,2,0,4,1,0,0,45,37,0
51,5,-0.7897768061168434,8,9,2,13,0,4,1,0,0,35,37,1
65,0,1.6578761849354944,0,6,0,2,4,4,1,0,0,40,37,0
21,3,-0.4264125856342297,6,13,4,9,3,1,0,0,0,45,37,0
40,3,1.4619491132332425,8,9,6,7,4,2,0,0,0,40,37,0
58,3,-0.8687700265036556,11,10,4,0,1,2,0,0,0,37,37,0
56,1,0.9995878651369191,8,9,2,7,0,4,1,0,0,40,37,0
37,3,-0.6479128368395243,11,10,2,0,0,4,1,0,0,50,37,0
44,3,-1.6586907471299717,6,13,2,2,0,4,1,0,0,40,37,0
49,3,-0.4278250243764274,3,5,5,5,3,4,1,0,0,38,37,0
36,3,0.06500126423250145,11,10,2,6,0,1,1,0,0,50,37,1
33,3,-0.875097292739029,8,9,0,0,3,4,0,0,0,40,37,0
25,3,0.3869569147609293,9,14,4,0,3,4,1,0,0,40,37,0
41,3,0.4962888600004757,4,12,0,0,4,4,0,0,0,38,37,0
43,3,-0.4937043826202334,8,9,2,5,0,4,1,0,0,40,37,0
30,3,0.9297008555026497,3,5,4,5,4,2,1,0,0,40,37,0
33,3,-0.5096775719730544,8,9,3,2,4,4,1,0,0,50,37,0
34,3,1.714190002754498,11,10,2,0,0,4,1,0,0,40,37,0
27,3,-1.215299814497962,6,13,4,12,1,1,0,0,0,40,28,0
43,3,-0.3466499880463829,9,14,2,9,0,4,1,0,0,40,37,1
24,3,2.4072610619849173,8,9,4,13,1,4,1,0,0,40,37,0
48,3,0.7714388169256695,6,13,2,3,0,2,1,0,0,40,37,1
64,3,-1.5459712455575123,6,13,0,3,1,4,0,0,0,50,37,0
36,3,2.022296863664305,8,9,0,11,1,4,0,0,0,40,37,0
53,3,-0.2522807068806869,11,10,2,12,0,4,1,0,0,40,37,0
73,5,-0.577888028303577,8,9,4,7,1,4,0,0,0,36,37,0
46,3,-0.08155935094367019,8,9,0,0,1,4,0,0,0,40,37,0
43,3,0.023443412134831223,8,9,2,2,0,4,1,0,0,40,37,1
43,0,-0.9072503697971879,11,10,0,5,1,1,1,0,0,40,37,0
21,3,0.2509608820467241,2,8,4,0,2,2,1,0,0,48,37,0
36,3,-0.5095397730713767,6,13,2,9,0,4,1,0,0,40,37,1
64,4,-0.44267285603221285,6,13,0,11,1,4,1,0,0,45,37,0
19,3,0.7037565897182453,11,10,4,9,3,4,0,0,0,40,37,0
28,3,-1.2982317868243987,11,10,4,0,2,4,0,0,0,40,37,0
23,3,-1.360046077468709,11,10,2,11,0,4,1,0,0,45,37,0
44,3,0.26619914392393007,6,13,3,0,1,4,0,0,0,40,4,0
27,3,0.9714654059528366,8,9,2,13,0,4,1,0,0,45,37,1
25,3,-0.242439568652529,8,9,4,7,4,4,0,0,0,34,37,0
29,3,-0.532644055586025,0,6,2,2,0,4,1,0,0,40,37,0
54,3,-0.6626343528354384,8,9,2,6,0,4,1,0,0,40,29,1
34,3,-1.3137571297467667,8,9,2,2,0,4,1,0,0,35,37,0
38,3,-1.2315141519287192,11,10,2,11,0,4,1,0,0,50,37,0
24,3,-1.7689298684722303,8,9,4,9,2,0,0,0,0,40,37,0
56,3,2.0256729367554116,9,14,2,9,5,4,0,0,0,40,37,1
23,3,-0.06257755223755002,11,10,4,2,1,4,1,0,0,40,37,0
27,3,-0.352426058675045,8,9,4,11,1,4,1,0,0,40,31,0
24,3,0.23498769269390307,8,9,4,7,3,4,1,0,0,40,37,0
34,3,1.652880974749673,8,9,4,6,3,1,1,0,0,40,2,0
25,0,2.130044121534556,8,9,4,13,3,4,1,0,0,40,37,0
33,5,-0.882549916671438,11,10,2,2,0,4,1,0,0,50,37,0
39,4,1.212004872073284,9,14,4,9,1,4,0,0,0,40,37,0
25,3,-0.6618075594253715,6,13,4,9,1,4,0,0,0,40,37,0
50,3,-0.5368698885708116,6,13,0,11,1,4,0,0,0,50,37,0
40,3,-1.1968806946403596,8,9,2,6,0,4,1,0,0,40,37,0
58,1,0.39651097194392504,6,13,4,9,1,4,0,0,0,37,37,0
24,0,-0.6147033015351688,4,12,2,3,5,4,0,0,0,40,37,0
23,3,-0.34739639876380446,8,9,4,8,4,3,0,0,0,40,12,0
42,1,0.24123457623663108,11,10,4,2,1,4,1,0,0,40,37,0
21,3,-0.10977367606220453,11,10,4,9,1,4,0,0,0,35,37,0
48,0,-0.14889708089689987,8,9,2,0,5,4,0,0,0,40,37,1
25,3,-1.4872459469591464,8,9,2,2,0,4,1,0,0,35,37,0
40,3,2.127506325095323,6,13,2,5,3,4,1,0,0,40,37,1
34,3,2.5228743404926113,1,7,4,6,3,2,1,0,0,45,37,0
52,3,-1.713098346809099,8,9,0,7,1,4,1,0,0,40,37,0
36,1,0.13345286864096023,8,9,4,7,1,4,1,0,0,40,37,0
28,3,1.3887664132005118,6,13,4,9,1,4,0,0,0,40,37,0
68,3,-0.18026929751221768,8,9,2,9,0,4,1,0,0,40,20,1
35,3,0.6617394079483155,8,9,2,13,0,4,1,0,0,40,37,0
64,3,-0.5321043432211202,9,14,2,3,0,4,1,0,0,50,37,1
31,3,0.7662598748709446,5,11,2,6,0,4,1,0,0,40,3,0
29,3,-0.8446552187100366,8,9,4,7,1,4,1,0,0,40,37,0
31,3,0.9336855404095,8,9,2,6,0,2,1,0,0,40,37,0
21,3,-0.5682535884279358,8,9,2,2,0,4,1,0,0,37,37,0
41,6,2.127506325095323,8,9,0,10,1,4,1,0,0,40,37,1
27,3,0.273295787360338,6,13,4,12,1,4,0,0,0,36,37,0
51,3,-0.9347297674401072,2,8,0,13,4,4,1,0,0,50,37,0
21,3,0.2981684891131851,1,7,2,9,5,4,0,0,0,40,37,0
28,3,1.0106462269965644,8,9,2,2,0,4,1,0,0,46,37,0
21,3,1.0872279666040148,11,10,4,2,3,4,1,0,0,40,37,0
28,3,2.326579805052552,5,11,2,6,0,4,1,0,0,40,37,1
29,3,-0.618871718310923,8,9,2,7,0,4,1,0,0,35,37,0
21,3,-0.20725491575745808,6,13,4,0,1,4,1,0,0,40,3,0
43,3,2.2126775295740244,5,11,2,2,0,4,1,0,0,40,37,0
28,3,0.7882847326557834,1,7,2,13,0,4,1,0,0,50,37,0
31,3,-0.7940485720688559,3,5,4,11,1,4,1,0,0,43,37,1
27,3,-0.4011264871763491,11,10,2,0,5,0,0,0,0,45,37,0
34,6,0.3284383145150803,11,10,2,10,0,4,1,0,0,40,37,0
25,3,0.9047592542989636,8,9,4,12,1,4,1,0,0,40,37,0
34,3,1.8906529795947575,6,13,2,12,0,4,1,0,0,40,8,0
40,4,-1.694805542611368,9,14,2,2,0,4,1,0,0,50,37,0
21,3,0.2944134690424644,8,9,4,7,4,2,0,0,0,35,37,0
21,3,-1.771926994583723,8,9,4,0,1,4,0,0,0,40,37,0
49,4,-1.5622315159554954,4,12,2,2,0,4,1,0,0,40,37,1
36,3,-1.0527315602435499,1,7,2,13,0,4,1,0,0,47,37,0
32,3,2.1754373763955925,11,10,5,3,4,2,0,0,0,40,37,0
25,3,-1.3820939017371607,6,13,4,3,3,4,1,0,0,40,37,0
24,3,0.3337780219550959,6,13,4,11,3,4,0,0,0,40,37,0
26,3,-0.4436489315857641,8,9,2,7,5,4,0,0,0,40,24,0
22,3,-0.1830482420293871,3,5,4,6,4,4,1,0,0,40,12,0
41,1,-1.5256344243182267,6,13,2,10,0,4,1,0,0,40,37,1
18,3,2.5650063546806057,8,9,2,0,5,4,0,0,0,40,37,0
24,3,0.435932941065589,6,13,4,11,3,4,1,0,0,40,37,0
38,1,2.623743136520778,11,10,2,12,0,4,1,0,0,40,37,1
38,3,-1.6149855288144888,8,9,2,2,0,4,1,0,0,50,37,1
34,5,-1.7107213157551566,8,9,4,4,1,4,1,0,0,40,37,0
53,1,0.6086868308023536,4,12,4,0,1,2,1,0,0,40,37,0
32,3,0.1300308625826276,5,11,2,9,5,4,0,0,0,40,37,1
31,1,0.15416863685985965,8,9,2,10,0,4,1,0,0,48,37,0
47,6,-1.153301791984748,7,16,2,9,0,4,1,0,0,45,37,0
27,3,-0.1649621361841728,8,9,4,11,1,4,1,0,0,50,37,0
33,3,-0.6417807857148611,8,9,2,13,0,4,1,0,0,40,37,0
67,3,-0.8644293611008043,8,9,5,6,2,4,0,0,0,40,37,0
38,3,-1.0963219461409681,6,13,5,2,1,4,1,0,0,40,37,0
25,3,-0.6910668595482959,8,9,0,11,4,4,0,0,0,40,37,0
27,3,0.7693259004332762,8,9,2,0,5,4,0,0,0,40,37,0
24,3,1.154129333368598,6,13,4,0,2,1,0,0,0,40,34,0
23,3,1.0216816223725966,5,11,4,12,1,4,1,0,0,40,37,0
48,3,0.011971653570152426,11,10,0,0,4,4,0,0,0,40,37,0
